handle,tweet_count,key_word_list
RepDavidKustoff,10,"['enjoy', 'meet', 'parker', 'harris', 'ceo', 'baptist', 'memorial', 'hospital', 'tipton', 'nick', 'faris', 'director', 'thoracic', 'oncology', 'baptist', 'cancer', 'center', 'today', 'thank', 'strong', 'commitment', 'community', 'west', 'tennessee', 'joe', 'biden', 'take', 'office', 'illegal', 'immigrant', 'amp', 'thousand', 'pound', 'fentanyl', 'flood', 'southern', 'border', 'today', 'biden', 'travel', 'arizona', 'visit', 'border', 'touch', 'admin', 'fail', 'americans', 'congratulation', 'blake', 'freeman', 'shelby', 'county', 'win', 'year', 'blake', 'create', 'app', 'deskhealth', 'google', 'chrome', 'extension', 'design', 'enforce', 'healthy', 'computer', 'habit', 'such', 'periodic', 'break', 'stay', 'hydrated', 'great', 'job', 'blake', 'congratulation', 'football', 'team', 'win', 'tssaa', 'class', 'state', 'championship', 'tonight', 'go', 'rebel', 'family', 'west', 'tn', 'grapple', 'rampant', 'inflation', 'high', 'energy', 'bill', 'heat', 'home', 'crisis', 'southern', 'border', 'new', 'republican', 'majority', 'work', 'address', 'crisis', 'deliver', 'result', 'americans', 'more', 'week', 'washington', 'below', 'pound', 'deadly', 'fentanyl', 'seize', 'southern', 'border', 'joe', 'biden', 'failure', 'secure', 'border', 'endanger', 'community', 'west', 'tn', 'country', 'secure', 'southern', 'border', 'immediately', 'joe', 'biden', 'rather', 'ask', 'venezuela', 'oil', 'instead', 'produce', 'here', 'home', 'unacceptable', 'new', 'majority', 'republicans', 'fight', 'unleash', 'clean', 'efficient', 'american', 'make', 'energy', 'great', 'have', 'tennessee', 'district', 'state', 'representative', 'office', 'today', 'look', 'forward', 'work', 'help', 'make', 'home', 'west', 'tennessee', 'good', 'place', 'live', 'work', 'raise', 'family', 'have', 'transaction', 'amount', 'more', 'venmo', 'paypal', 'biden', 'supercharge', 'irs', 'now', 'come', 'americans', 'continue', 'struggle', 'economy', 'last', 'thing', 'need', 'more', 'intrusive', 'government', 'mandate', 'border', 'patrol', 'agent', 'warn', 'face', 'illegal', 'crossing', 'day', 'follow', 'end', 'title', 'december', 'commit', 'hold', 'biden', 'admin', 'accountable', 'have', 'plan', 'secure', 'southern', 'border']"
RepDavids,10,"['medicare', 'open', 'enrollment', 'end', 'tomorrow', 'do', 'faq', 'session', 'cms', 'couple', 'week', 'ago', 'check', 'below', 'kansas', 'call', 'free', 'confidential', 'help', 'choose', 'plan', 'bob', 'dole', 'serve', 'kansas', 'serve', 'country', 'grace', 'honor', 'today', 'take', 'moment', 'remember', 'celebrate', 'life', 'address', 'map', 'location', 'wrong', 'click', 'location', 'challenge', 'submit', 'correction', 'internet', 'speed', 'provider', 'other', 'access', 'information', 'wrong', 'click', 'availability', 'challenge', 'submit', 'correction', 'input', 'make', 'world', 'difference', 'go', 'search', 'home', 'business', 'address', 'see', 'information', 'internet', 'service', 'available', 'location', 'need', 'help', 'improve', 'internet', 'access', 'kansas', 'national', 'broadband', 'map', 'help', 'determine', 'funding', 'level', 'need', 'make', 'sure', 'accurate', 'here', 'do', 'help', 'take', 'less', 'new', 'federal', 'funding', 'make', 'college', 'more', 'affordable', 'future', 'stem', 'student', 'read', 'more', 'introduce', 'respect', 'marriage', 'act', 'ensure', 'same', 'sex', 'interracial', 'marriage', 'enshrine', 'federal', 'law', 'pass', 'senate', 'last', 'week', 'look', 'forward', 'vote', 'again', 'send', 'president', 'desk', 'unpredictable', 'government', 'funding', 'impede', 'tribal', 'community', 'receive', 'lifesave', 'health', 'care', 'service', 'need', 'deserve', 'stand', 'native', 'individual', 'support', 'stable', 'fair', 'funding', 'advanceindianhealth', 'commitment', 'find', 'common', 'ground', 'address', 'everyday', 'issue', 'so', 'much', 'do', 'session', 'bipartisan', 'infrastructure', 'law', 'lower', 'health', 'care', 'cost', 'new', 'dems', 'lead', 'charge', 'excite', 'continue', 'serve', 'vice', 'chair', 'worldaidsday', 'join', 'colleague', 'promote', 'education', 'hiv', 'aids', 'learn', 'more', 'epidemic', 'key', 'save', 'life', 'future', 'let']"
RepDeSaulnier,10,"['today', 'lead', 'discussion', 'colleague', 'future', 'telework', 'telehealth', 'learn', 'pandemic', 'thank', 'expert', 'join', 'share', 'telework', 'telehealth', 'option', 'benefit', 'american', 'family', 'grateful', 'continue', 'partnership', 'promote', 'peace', 'human', 'right', 'airport', 'energy', 'resiliency', 'renewable', 'energy', 'act', 'aid', 'america', 'airport', 'clean', 'energy', 'production', 'amp', 'help', 'lower', 'carbon', 'emission', 'proud', 'lead', 'effort', 'house', 'member', 'advance', 'clean', 'energy', 'future', 'year', 'have', 'pleasure', 'work', 'orinda', 'city', 'councilmember', 'amy', 'worth', 'number', 'project', 'caldecott', 'tunnel', 'support', 'contra', 'costa', 'library', 'wonderful', 'celebrate', 'amy', 'career', 'retire', 'city', 'council', 'year', 'proud', 'support', 'legislation', 'week', 'ensure', 'humanity', 'uphold', 'prison', 'system', 'include', 'provide', 'appropriate', 'service', 'pregnant', 'individual', 'support', 'previously', 'incarcerate', 'rejoin', 'community', 'office', 'join', 'honor', 'bob', 'kratochvil', 'retirement', 'los', 'medanos', 'college', 'kratochvil', 'serve', 'president', 'lmc', 'year', 'community', 'grateful', 'dedication', 'service', 'rt', 'world', 'aids', 'day', 'raise', 'red', 'ribbon', 'remember', 'far', 'come', 'work', 'left', 'devastate', 'dise', 'begin', 'holiday', 'shopping', 'hope', 'shopsmall', 'smallbizsat', 'support', 'community', 'small', 'business', 'backbone', 'economy', 'ally', 'stand', 'pattern', 'violence', 'community', 'part', 'solution', 'include', 'commonsense', 'gun', 'violence', 'prevention', 'measure', 'heartbroken', 'horrific', 'attack', 'club', 'q', 'colorado', 'springs', 'yesterday', 'grieve', 'victim', 'family', 'entire', 'colorado', 'springs', 'community']"
RepDean,10,"['congratulation', 'friend', 'colleague', 'pa', 'house', 'congress', 'pleasure', 'work', 'look', 'forward', 'leader', 'budget', 'committee', 'rt', 'alone', 'mass', 'shooting', 'unacceptable', 'epidemic', 'gun', 'violence', 'remain', 'forget', 'friend', 'make', 'phenomenal', 'representative', 'less', 'term', 'proud', 'achievement', 'leadership', 'love', 'see', 'woman', 'leadership', 'creative', 'smart', 'communication', 'team', 'elect', 'messaging', 'key', 'next', 'congress', 'delighted', 'ably', 'guide', 'just', 'finish', 'busy', 'week', 'dc', 'inspire', 'new', 'leadership', 'team', 'help', 'retake', 'majority', 'incredible', 'team', 'public', 'servant', 'commit', 'bright', 'future', 'head', 'new', 'congress', 'continue', 'lend', 'voice', 'organizer', 'fight', 'immigration', 'reform', 'great', 'news', 'thankful', 'tireless', 'advocate', 'work', 'shutdownberk', 'keep', 'work', 'community', 'ensure', 'migrant', 'woman', 'treat', 'dignity', 'have', 'access', 'asylum', 'rail', 'worker', 'deserve', 'more', 'pay', 'sick', 'leave', 'pandemic', 'make', 'clear', 'risk', 'health', 'amp', 'safety', 'other', 'come', 'work', 'sick', 'worker', 'need', 'ability', 'protect', 'family', 'coworker', 'time', 'care', 'own', 'health', 'marriage', 'beautiful', 'right', 'always', 'protect', 'americans', 'thrill', 'senate', 'pass', 'respect', 'marriage', 'act', 'protect', 'same', 'sex', 'amp', 'interracial', 'marriage', 'federal', 'law', 'look', 'forward', 'vote', 'house', 'again', 'send', 'let', 'go', 'good', 'luck', 'big', 'match']"
RepDebDingell,10,"['strong', 'propose', 'rule', 'critical', 'step', 'advance', 'biden', 'administration', 'pfas', 'strategic', 'roadmap', 'continue', 'work', 'epa', 'amp', 'partner', 'congress', 'community', 'safe', 'forever', 'chemical', 'week', 'announce', 'new', 'propose', 'rule', 'close', 'loophole', 'amp', 'strengthen', 'reporting', 'standard', 'release', 'pfas', 'chemical', 'new', 'rule', 'ensure', 'community', 'know', 'risk', 'pfas', 'exposure', 'require', 'release', 'pfas', 'report', 'epa', 'holiday', 'just', 'corner', 'release', 'holiday', 'service', 'schedule', 'ensure', 'goody', 'make', 'destination', 'time', 'check', 'more', 'information', 'include', 'local', 'post', 'office', 'hour', 'here', 'today', 'congress', 'honor', 'brave', 'man', 'amp', 'woman', 'capitol', 'police', 'risk', 'life', 'protect', 'democracy', 'january', 'congressional', 'gold', 'medals', 'capitol', 'represent', 'democracy', 'core', 'amp', 'dedication', 'protect', 'prevent', 'more', 'destruction', 'amp', 'harm', 'great', 'join', 'american', 'academy', 'allergy', 'asthma', 'amp', 'immunology', 'today', 'know', 'have', 'lot', 'work', 'do', 'improve', 'health', 'care', 'americans', 'amp', 'support', 'provider', 'country', 'amp', 'committed', 'get', 'do', 'otd', 'amendment', 'ratify', 'states', 'make', 'president', 'lincoln', 'vision', 'lay', 'emancipation', 'proclamation', 'reality', 'amp', 'launch', 'fight', 'equality', 'stretch', 'generation', 'amp', 'continue', 'day', 'happy', 'birthday', 'otd', 'american', 'federation', 'labor', 'amp', 'congress', 'industrial', 'organizations', 'join', 'form', 'nation', 'large', 'union', 'then', 'afl', 'cio', 'indispensable', 'voice', 'american', 'worker', 'move', 'dc', 'office', 'move', 'new', 'location', 'renovation', 'cannon', 'house', 'office', 'building', 'worry', 'go', 'too', 'far', 'new', 'office', 'cannon', 'house', 'office', 'building', 'washington', 'us', 'take', 'strong', 'action', 'combat', 'climate', 'crisis', 'thank', 'historic', 'investment', 'pass', 'bipartisan', 'infrastructure', 'law', 'amp', 'inflation', 'reduction', 'act', 'investment', 'mean', 'more', 'american', 'job', 'more', 'resilient', 'community', 'amp', 'healthy', 'neighborhood', 'g', 'champs', 'again', 'team', 'special', 'goblue']"
RepDelBene,10,"['great', 'meet', 'welcome', 'district', 'amp', 'talk', 'new', 'tech', 'amp', 'transportation', 'project', 'benefit', 'bellevue', 'resident', 'amp', 'business', 'glad', 'meet', 'hear', 'great', 'work', 'do', 'amp', 'discuss', 'way', 'congress', 'support', 'wazzu', 'tis', 'season', 'great', 'attend', 'white', 'house', 'holiday', 'ball', 'excited', 'share', 'upper', 'skagit', 'indian', 'tribe', 'receive', 'bipartisan', 'infrastructure', 'law', 'expand', 'broadband', 'access', 'amp', 'increase', 'affordability', 'community', 'failure', 'republicans', 'condemn', 'denounce', 'call', 'terminate', 'constitution', 'complicity', 'be', 'middle', 'ground', 'washingtonian', 'see', 'firsthand', 'rent', 'price', 'skyrocket', 'amp', 'housing', 'option', 'keep', 'demand', 'far', 'strain', 'family', 'budget', 'push', 'investment', 'build', 'preserve', 'new', 'affordable', 'home', 'nationwide', 'next', 'year', 'national', 'datum', 'privacy', 'law', 'million', 'americans', 'sensitive', 'info', 'unprotected', 'push', 'strong', 'federal', 'datum', 'privacy', 'law', 'put', 'control', 'personal', 'info', 'amp', 'hold', 'company', 'accountable', 'privacy', 'violation', 'incarcerate', 'pregnant', 'woman', 'still', 'deserve', 'dignity', 'access', 'quality', 'health', 'care', 'include', 'mental', 'health', 'prenatal', 'amp', 'postpartum', 'care', 'vote', 'bipartisan', 'legislation', 'ensure', 'pregnant', 'woman', 'federal', 'custody', 'receive', 'care', 'need', 'great', 'meet', 'kadi', 'bizyayeva', 'deputy', 'fisheries', 'manager', 'stillaguamish', 'tribe', 'discuss', 'issue', 'face', 'tribal', 'community', 'region', 'live', 'washington', 'amp', 'need', 'health', 'coverage', 'getcovere', 'now', 'jan', 'visit', 'shop', 'compare', 'amp', 'choose', 'health', 'plan', 'amp', 'family']"
RepDerekKilmer,10,"['nation', 'owe', 'veteran', 'include', 'noncitizen', 'veteran', 'provide', 'care', 'benefit', 'earn', 'deserve', 'today', 'vote', 'pass', 'veteran', 'service', 'recognition', 'act', 'close', 'gap', 'immigration', 'system', 'veteran', 'bravely', 'serve', 'daca', 'success', 'year', 'america', 'hundred', 'thousand', 'young', 'people', 'come', 'shadow', 'contribute', 'economy', 'enrich', 'art', 'make', 'country', 'strong', 'now', 'time', 'senate', 'pass', 'american', 'dream', 'promise', 'act', 'thank', 'president', 'schulz', 'come', 'other', 'washington', 'discuss', 'continued', 'partnership', 'early', 'today', 'welcome', 'coug', 'chief', 'office', 'president', 'kirk', 'schulz', 'talk', 'work', 'happen', 'washington', 'state', 'university', 'campus', 'state', 'congress', 'fed', 'govt', 'have', 'moral', 'legal', 'obligation', 'fulfill', 'promise', 'make', 'indian', 'country', 'proud', 'introduce', 'legislation', 'help', 'reverse', 'decade', 'long', 'pattern', 'systemic', 'funding', 'shortfall', 'native', 'community', 'more', 'november', 'job', 'number', 'show', 'economy', 'add', 'manufacturing', 'job', 'january', 'top', 'sign', 'chips', 'science', 'act', 'august', 'boost', 'domestic', 'manufacturing', 'make', 'more', 'stuff', 'america', 'hope', 'senate', 'take', 'legislation', 'show', 'veteran', 'have', 'back', 'nation', 'owe', 'debt', 'gratitude', 'put', 'life', 'line', 'defend', 'freedom', 'june', 'cosponsor', 'bill', 'help', 'veteran', 'more', 'easily', 'purchase', 'new', 'clothe', 'va', 'clothing', 'allowance', 'benefit', 'member', 'have', 'thing', 'common', 'want', 'get', 'thing', 'do', 'proud', 'serve', 'coalition', 'include', 'new', 'member', 'vice', 'chair', 'congress', 'look', 'forward', 'deliver', 'real', 'result', 'hard', 'work', 'washingtonians', 'rt', 'afternoon', 'new', 'dems', 'vote', 'elect', 'leadership', 'team', 'congress', 'congratulation', 'chair', 'elect']"
RepDianaDeGette,10,"['recent', 'chaos', 'taylor', 'swift', 'ticket', 'sale', 'late', 'series', 'instance', 'involve', 'potentially', 'unfair', 'amp', 'deceptive', 'practice', 'ticket', 'industry', 'today', 'colleague', 'amp', 'demand', 'answer', 'ticketmaster', 'practice', 'amp', 'do', 'protect', 'consumer', 'silence', 'gop', 'deafen', 'support', 'trump', 'outrageous', 'call', 'terminate', 'constitution', 'have', 'business', 'hold', 'public', 'office', 'heartbreaking', 'story', 'precisely', 'act', 'now', 'restore', 'roe', 'wade', 'nationwide', 'colorado', 'hospital', 'expand', 'abortion', 'service', 'help', 'influx', 'state', 'patient', 'now', 'come', 'here', 'care', 'avg', 'wait', 'time', 'co', 'patient', 'triple', 'week', 'one', 'immune', 'gop', 'abortion', 'ban', 'act', 'now', 'restore', 'roe', 'nationwide', 'proud', 'cast', 'vote', 'today', 'favor', 'america', 'rail', 'worker', 'avert', 'national', 'rail', 'strike', 'hardworking', 'americans', 'lifeblood', 'economy', 'protect', 'family', 'nation', 'overall', 'economy', 'top', 'priority', 'congratulation', 'become', 'new', 'house', 'democratic', 'leader', 'historic', 'moment', 'country', 'start', 'exciting', 'new', 'chapter', 'fight', 'help', 'hardworke', 'family', 'county', 'often', 'get', 'say', 'senate', 'do', 'job', 'come', 'protect', 'marriage', 'equality', 'just', 'do', 'look', 'forward', 'vote', 'send', 'legislation', 'president', 'desk', 'as', 'soon', 'possible', 'congrats', 'great', 'win', 'knockout', 'round', 'teamusa', 'time', 'let', 'do', 'go', 'team', 'usa', 'heartbroken', 'learn', 'passing', 'friend', 'colleague', 'don', 'mceachin', 'don', 'tremendous', 'force', 'environmental', 'justice', 'combat', 'climate', 'crisis', 'deep', 'condolence', 'family', 'difficult', 'time']"
RepDonBacon,10,"['baloney', 'just', 'fact', 'come', 'covid', 'unemployment', 'go', 'down', 'now', 'massive', 'irresponsible', 'spending', 'cause', 'inflation', 'now', 'high', 'interest', 'rate', 'do', 'c', 'span', 'just', 'now', 'come', 'covid', 'miss', 'obvious', 'factor', 'rt', 'definitely', 'need', 'more', 'member', 'man', 'integrity', 'p', 'rt', 'come', 'show', 'often', 'democrat', 'enjoyable', 'hear', 'point', 'view', 'argue', 'point', 'eloquently', 'rt', 'don', 'bacon', 'r', 'ne', 'member', 'armed', 'services', 'committee', 'discuss', 'late', 'government', 'fund', 'rt', 'accord', 'recent', 'job', 'report', 'layoff', 'increase', 'september', 'high', 'time', 'last', 'year', 'thank', 'dc', 'intern', 'madeleine', 'britto', 'currently', 'study', 'political', 'science', 'amp', 'business', 'administration', 'crieghton', 'university', 'hope', 'go', 'law', 'school', 'then', 'return', 'dc', 'appreciate', 'strong', 'work', 'ethic', 'passion', 'government', 'rt', 'number', 'killer', 'american', 'adult', 'age', 'fentanyl', 'poison', 'primarily', 'manufacture', 'china']"
RepDonBeyer,10,"['rt', 'honor', 'today', 'present', 'congressional', 'gold', 'medal', 'hero', 'defend', 'capitol', 'congress', 't', 'donald', 'trump', 'family', 'business', 'guilty', 'tax', 'fraud', 'rt', 'breaking', 'house', 'passed', 'veteran', 'service', 'recognition', 'act', 'rt', 'today', 'honor', 'amp', 'bravely', 'defend', 'capitol', 'january', 'award', 'c', 'rt', 'virginia', 'become', 'final', 'state', 'need', 'ratify', 'equal', 'rights', 'amendment', 'kaine', 'urge', 'house', 'republican', 'leadership', 'now', 'try', 'say', 'see', 'tweet', 'rather', 'defend', 'united', 'states', 'constitution', 'donald', 'trump', 'demand', 'terminate', 'rt', 'gladys', 'sicknick', 'tell', 'shake', 'mccarthy', 'mcconnell', 'hand', 'just', 'faced', 'just', 'tired', 'rt', 'congressional', 'gold', 'medal', 'ceremony', 'police', 'representative', 'receive', 'award', 'shake', 'hand', 's', 'rt', 'flash', 'family', 'officer', 'brian', 'sicknick', 'refuse', 'shake', 'hand', 'sen', 'mcconnell', 'rep', 'mccarthy', 'congressional', 'go', 'rt', 'thank']"
RepDonaldsPress,10,"['rt', 'disaster', 'recovery', 'road', 'long', 'forget', 'today', 'stand', 'together', 'support', 're', 'rt', 'proud', 'join', 'effort', 'make', 'fema', 'resource', 'available', 'affect', 'historic', 'dam', 'rt', 'proud', 'join', 'colleague', 'letter', 'urge', 'potus', 'approve', 'additional', 'fema', 'assistance', 'commun', 'support', 'effort', 'proud', 'lead', 'bipartisan', 'letter', 'support', 'governor', 'desantis', 'request', 'fema', 'percent', 'cost', 'share', 'community', 'hard', 'hit', 'deadly', 'storm', 'thank', 'more', 'month', 'hurricane', 'ian', 'make', 'landfall', 'far', 'too', 'many', 'community', 'district', 'still', 'reel', 'require', 'additional', 'recovery', 'assistance', 'president', 'see', 'open', 'border', 'press', 'issue', 'president', 'concern', 'safety', 'citizen', 'visit', 'border', 'joe', 'member', 'fall', 'asleep', 'house', 'floor', 'more', 'reason', 'term', 'limit', 'icymi', 'yesterday', 'join', 'discuss', 'gop', 'plan', 'investigate', 'biden', 'family', 'allege', 'corruption', 'mountain', 'evidence', 'suggest', 'gross', 'malfeasance', 'republicans', 'see', 'evidence', 'lead', 'stay', 'tune', 'live', 'talk', 'gop', 'oversight', 'hunter', 'biden', 'today', 'pm', 'tune']"
